Borough,Neighborhood,Building Class Category,Tax Class At Present,Block,Lot,Ease-Ment,Building Class At Present,Address,Apartment Number,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Building Class At Time Of Sale,Sale Price,Sale Date
3.0,bath beach,07 RENTALS - WALKUP APARTMENTS,2A,6406.0,7.0,,C2,"8747 19TH AVENUE, 6",6,11214.0,6.0,0.0,6.0,2900.0,5100.0,1927.0,2.0,C2,1688000.0,2019-04-12 00:00:00
3.0,bath beach,07 RENTALS - WALKUP APARTMENTS,2,6410.0,27.0,,C1,107 BAY 25TH STREET,12,11214.0,12.0,0.0,12.0,5800.0,12600.0,1929.0,2.0,C1,2975000.0,2019-02-28 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2C,6459.0,6.0,,C6,"327 BAY 8TH STREET, 2B",,11228.0,,,,,,1950.0,2.0,C6,400000.0,2019-02-19 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6462.0,40.0,,C6,"8853 BAY 16TH STREET, 1A",,11214.0,,,,,,1949.0,2.0,C6,271500.0,2019-03-04 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6462.0,40.0,,C6,"8853 BAY 16TH STREET, 3C",,11214.0,,,,,,1949.0,2.0,C6,240000.0,2019-05-01 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6462.0,40.0,,C6,"8847 BAY 16TH STREET, 3B",,11214.0,,,,,,1949.0,2.0,C6,267500.0,2019-04-23 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6462.0,40.0,,C6,"1259 SHORE PARKWAY, 2C",,11214.0,,,,,,1949.0,2.0,C6,215000.0,2019-02-01 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6462.0,40.0,,C6,"290 BAY 17TH STREET, B3",,11214.0,,,,,,1949.0,2.0,C6,288000.0,2019-07-29 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6463.0,143.0,,C6,"262 BAY 19TH, A",,11214.0,,,,,,1949.0,2.0,C6,315000.0,2019-09-24 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6463.0,143.0,,C6,"280 BAY 19TH STREET, A",,11214.0,,,,,,1949.0,2.0,C6,430000.0,2019-03-25 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6463.0,143.0,,C6,"254 BAY 19TH, B",,11214.0,,,,,,1949.0,2.0,C6,300000.0,2019-05-21 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6463.0,143.0,,C6,"270 BAY 19TH STREET, A",,11214.0,,,,,,1949.0,2.0,C6,285000.0,2019-06-06 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6463.0,143.0,,C6,"268 BAY 19TH STREET, 268B",,11214.0,,,,,,1949.0,2.0,C6,318000.0,2019-05-07 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6464.0,1.0,,C6,"307 BAY 19TH STREET, 307 A",,11214.0,,,,,,1946.0,2.0,C6,415000.0,2019-09-26 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6464.0,1.0,,C6,"301 BAY 19TH STREET, A",,11214.0,,,,,,1946.0,2.0,C6,308000.0,2019-08-19 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6480.0,6.0,,C6,"383 BAY 8TH STREET, 2B",,11228.0,,,,,,1950.0,2.0,C6,305000.0,2019-05-16 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6480.0,6.0,,C6,"381 BAY 8TH STREET, 1B",,11228.0,,,,,,1950.0,2.0,C6,315000.0,2019-02-25 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6480.0,6.0,,C6,"1009 SHORE PARKWAY, 2B",,11228.0,,,,,,1950.0,2.0,C6,300000.0,2019-01-16 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6485.0,3.0,,C6,"1563 INDEPENDENCE AVENUE, 2B",,11228.0,,,,,,1950.0,2.0,C6,280000.0,2019-02-07 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6485.0,3.0,,C6,"1519 INDEPENDENCE AVENUE, 2B",,11228.0,,,,,,1950.0,2.0,C6,298000.0,2019-09-04 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6485.0,3.0,,C6,"1055 SHORE PARKWAY, 2B",,11228.0,,,,,,1950.0,2.0,C6,310000.0,2019-12-12 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6485.0,3.0,,C6,"1553 INDEPENDENCE AVENUE, 2B",,11228.0,,,,,,1950.0,2.0,C6,280000.0,2019-12-23 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6485.0,3.0,,C6,"1039 SHORE PARKWAY, 1B",,11228.0,,,,,,1950.0,2.0,C6,389000.0,2019-02-26 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6485.0,3.0,,C6,"8971 15TH AVENUE, 2B",,11228.0,,,,,,1950.0,2.0,C6,330000.0,2019-09-30 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6485.0,3.0,,C6,"1511 INDEPENDENCE AVENUE, 2B",,11228.0,,,,,,1950.0,2.0,C6,415000.0,2019-12-05 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6485.0,3.0,,C6,"1037 SHORE PARKWAY, 2B",,11228.0,,,,,,1950.0,2.0,C6,360000.0,2019-06-03 00:00:00
3.0,bath beach,09 COOPS - WALKUP APARTMENTS,2,6485.0,3.0,,C6,"1557 INDEPENDENCE AVENUE, 2B",,11228.0,,,,,,1950.0,2.0,C6,287000.0,2019-06-05 00:00:00
3.0,bath beach,10 COOPS - ELEVATOR APARTMENTS,2,6379.0,50.0,,D4,"30 BAY 29TH STREET, 3S",,11214.0,,,,,,1960.0,2.0,D4,225000.0,2019-01-25 00:00:00
3.0,bath beach,10 COOPS - ELEVATOR APARTMENTS,2,6379.0,50.0,,D4,"30 BAY 29TH STREET, 2R",,11214.0,,,,,,1960.0,2.0,D4,455000.0,2019-03-07 00:00:00
3.0,bath beach,12 CONDOS - WALKUP APARTMENTS,2,6370.0,1305.0,,R2,"88 BAY 20TH STREET, 3A",3A,11214.0,1.0,0.0,1.0,0.0,0.0,2012.0,2.0,R2,655000.0,2019-09-27 00:00:00
3.0,bath beach,13 CONDOS - ELEVATOR APARTMENTS,2,6377.0,1129.0,,R4,"8616 21ST AVENUE, 2A",2A,11214.0,1.0,0.0,1.0,0.0,0.0,2015.0,2.0,R4,420810.0,2019-01-08 00:00:00
3.0,bath beach,13 CONDOS - ELEVATOR APARTMENTS,2,6377.0,1130.0,,R4,"8616 21ST AVENUE, 2B",2B,11214.0,1.0,0.0,1.0,0.0,0.0,2015.0,2.0,R4,403572.0,2019-09-10 00:00:00
3.0,bath beach,13 CONDOS - ELEVATOR APARTMENTS,2,6377.0,1131.0,,R4,"8616 21ST AVENUE, 2C",2C,11214.0,1.0,0.0,1.0,0.0,0.0,2015.0,2.0,R4,916425.0,2019-07-10 00:00:00
3.0,bath beach,13 CONDOS - ELEVATOR APARTMENTS,2,6377.0,1133.0,,R4,"8616 21ST AVENUE, 3A",3A,11214.0,1.0,0.0,1.0,0.0,0.0,2015.0,2.0,R4,380250.0,2019-06-13 00:00:00
3.0,bath beach,13 CONDOS - ELEVATOR APARTMENTS,2,6377.0,1134.0,,R4,"8616 21ST AVENUE, 3B",3B,11214.0,1.0,0.0,1.0,0.0,0.0,2015.0,2.0,R4,461370.0,2019-02-11 00:00:00
3.0,bath beach,13 CONDOS - ELEVATOR APARTMENTS,2,6377.0,1136.0,,R4,"8616 21ST AVENUE, 3D",3D,11214.0,1.0,0.0,1.0,0.0,0.0,2015.0,2.0,R4,537636.0,2019-02-19 00:00:00
3.0,bath beach,13 CONDOS - ELEVATOR APARTMENTS,2,6377.0,1139.0,,R4,"8616 21ST AVENUE, 3G",3G,11214.0,1.0,0.0,1.0,0.0,0.0,2015.0,2.0,R4,375180.0,2019-01-18 00:00:00
3.0,bath beach,13 CONDOS - ELEVATOR APARTMENTS,2,6377.0,1148.0,,R4,"8616 21ST AVENUE, 4D",4D,11214.0,1.0,0.0,1.0,0.0,0.0,2015.0,2.0,R4,405600.0,2019-04-17 00:00:00
3.0,bath beach,13 CONDOS - ELEVATOR APARTMENTS,2,6377.0,1157.0,,R4,"8616 21ST AVENUE, 5D",5D,11214.0,1.0,0.0,1.0,0.0,0.0,2015.0,2.0,R4,466440.0,2019-05-03 00:00:00
3.0,bath beach,13 CONDOS - ELEVATOR APARTMENTS,2,6377.0,1161.0,,R4,"8616 21ST AVENUE, 5H",5H,11214.0,1.0,0.0,1.0,0.0,0.0,2015.0,2.0,R4,466440.0,2019-06-17 00:00:00
3.0,bath beach,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,6413.0,1003.0,,R1,"120 BAY 29TH STREET, 2A",2A,11214.0,1.0,0.0,1.0,0.0,0.0,2010.0,2.0,R1,450000.0,2019-02-21 00:00:00
3.0,bath beach,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,2C,6413.0,1010.0,,R8,"120 BAY 29TH STREET, P4",P4,11214.0,1.0,0.0,1.0,0.0,0.0,2010.0,2.0,R8,450000.0,2019-02-21 00:00:00
3.0,bath beach,17 CONDO COOPS,2,6411.0,1002.0,,R9,"153 BAY 26TH STREET, 2E",,11214.0,,,,,,1922.0,2.0,R9,343000.0,2019-11-26 00:00:00
3.0,bath beach,17 CONDO COOPS,2,6411.0,1002.0,,R9,"153 BAY 26TH STREET, 1",,11214.0,,,,,,1922.0,2.0,R9,200000.0,2019-04-30 00:00:00
3.0,bath beach,22 STORE BUILDINGS,4,6399.0,1.0,,K4,1671 BATH AVENUE,,11214.0,1.0,2.0,3.0,1307.0,2268.0,1930.0,4.0,K4,1450000.0,2019-11-14 00:00:00
3.0,bath beach,22 STORE BUILDINGS,4,6402.0,30.0,,K2,8714 18TH AVENUE,,11214.0,0.0,1.0,1.0,2702.0,5577.0,1950.0,4.0,K2,1200000.0,2019-09-17 00:00:00
3.0,bath beach,22 STORE BUILDINGS,4,6413.0,1.0,,K4,156 BAY 29TH STREET,,11214.0,2.0,1.0,3.0,9215.0,4473.0,1911.0,4.0,K9,3600000.0,2019-07-01 00:00:00
3.0,bath beach,29 COMMERCIAL GARAGES,4,6437.0,13.0,,G7,197 BAY 19TH STREET,,11214.0,0.0,0.0,0.0,8144.0,0.0,,4.0,G7,1650000.0,2019-05-15 00:00:00
3.0,bath beach,32 HOSPITAL AND HEALTH FACILITIES,4,6408.0,44.0,,O5,8746 20TH AVENUE,,11214.0,0.0,1.0,1.0,3333.0,16489.0,2008.0,4.0,I5,4520000.0,2019-12-17 00:00:00
3.0,bath beach,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,6377.0,1128.0,,RA,"8616 21ST AVENUE, 1C",1C,11214.0,0.0,1.0,1.0,0.0,0.0,2015.0,4.0,RA,2688953.0,2019-08-02 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6367.0,1019.0,,RP,"8655 BAY 16TH STREET, P10",P10,11214.0,0.0,1.0,1.0,0.0,0.0,,4.0,RP,640000.0,2019-08-19 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6370.0,1311.0,,RP,"88 BAY 20TH STREET, P10",P10,11214.0,0.0,1.0,1.0,0.0,0.0,2011.0,4.0,RP,655000.0,2019-09-27 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6371.0,1202.0,,RP,"8616 19TH AVENUE, P2",P2,11214.0,0.0,1.0,1.0,0.0,0.0,2014.0,4.0,RP,900000.0,2019-04-19 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6373.0,1003.0,,RP,"21 BAY 22 ST, P3",P3,11214.0,0.0,1.0,1.0,0.0,0.0,,4.0,RP,699000.0,2019-12-10 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6377.0,1101.0,,RG,"8616 21ST AVENUE, P1",P1,11214.0,0.0,1.0,1.0,0.0,0.0,2015.0,4.0,RG,30420.0,2019-04-29 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6377.0,1103.0,,RG,"8616 21ST AVENUE, P3",P3,11214.0,0.0,1.0,1.0,0.0,0.0,2015.0,4.0,RG,2688953.0,2019-08-02 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6377.0,1105.0,,RG,"8616 21ST AVENUE, P5",P5,11214.0,0.0,1.0,1.0,0.0,0.0,2015.0,4.0,RG,1800000.0,2019-09-25 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6377.0,1107.0,,RG,"8616 21ST AVENUE, P7",P7,11214.0,0.0,1.0,1.0,0.0,0.0,2015.0,4.0,RG,2585928.0,2019-06-25 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6377.0,1111.0,,RG,"8616 21ST AVENUE, P11",P11,11214.0,0.0,1.0,1.0,0.0,0.0,2015.0,4.0,RG,10040.0,2019-09-12 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6377.0,1112.0,,RG,"8616 21ST AVENUE, P12",P12,11214.0,0.0,1.0,1.0,0.0,0.0,2015.0,4.0,RG,1800000.0,2019-09-25 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6377.0,1113.0,,RG,"8616 21ST AVENUE, P13",P13,11214.0,0.0,1.0,1.0,0.0,0.0,2015.0,4.0,RG,1800000.0,2019-09-25 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6377.0,1114.0,,RG,"8616 21ST AVENUE, P14",P14,11214.0,0.0,1.0,1.0,0.0,0.0,2015.0,4.0,RG,1800000.0,2019-09-25 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6377.0,1115.0,,RG,"8616 21ST AVENUE, P15",P15,11214.0,0.0,1.0,1.0,0.0,0.0,2015.0,4.0,RG,1800000.0,2019-09-25 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6377.0,1118.0,,RG,"8616 21ST AVENUE, P18",P18,11214.0,0.0,1.0,1.0,0.0,0.0,2015.0,4.0,RG,537636.0,2019-02-19 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6377.0,1119.0,,RG,"8616 21ST AVENUE, P19",P19,11214.0,0.0,1.0,1.0,0.0,0.0,2015.0,4.0,RG,30420.0,2019-06-07 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6377.0,1121.0,,RG,"8616 21ST AVENUE, P21",P21,11214.0,0.0,1.0,1.0,0.0,0.0,2015.0,4.0,RG,916425.0,2019-07-10 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6377.0,1123.0,,RG,"8616 21ST AVENUE, P23",P23,11214.0,0.0,1.0,1.0,0.0,0.0,2015.0,4.0,RG,30420.0,2019-06-07 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6400.0,1121.0,,RP,"8732 BAY 16TH STREET, P12",P12,11214.0,0.0,1.0,1.0,0.0,0.0,,4.0,RP,700000.0,2019-06-21 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6402.0,1311.0,,RP,"8758 18TH AVENUE, P15",P15,11214.0,0.0,1.0,1.0,0.0,0.0,,4.0,RP,720000.0,2019-11-26 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6413.0,1101.0,,RP,"155 BAY 28TH STREET, P1",P1,11214.0,0.0,1.0,1.0,0.0,0.0,2014.0,4.0,RP,810000.0,2019-01-03 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6432.0,1013.0,,RP,"8794 17TH AVENUE, P2",P2,11214.0,0.0,1.0,1.0,0.0,0.0,2017.0,4.0,RP,763688.0,2019-12-04 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6432.0,1016.0,,RP,"8794 17TH AVENUE, P5",P5,11214.0,0.0,1.0,1.0,0.0,0.0,2017.0,4.0,RP,590585.0,2019-12-04 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6432.0,1017.0,,RP,"8794 17TH AVENUE, P6",P6,11214.0,0.0,1.0,1.0,0.0,0.0,2017.0,4.0,RP,763688.0,2019-12-18 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6432.0,1018.0,,RP,"8794 17TH AVENUE, P7",P7,11214.0,0.0,1.0,1.0,0.0,0.0,2017.0,4.0,RP,702593.0,2019-12-04 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6432.0,1019.0,,RP,"8794 17TH AVENUE, P8",P8,11214.0,0.0,1.0,1.0,0.0,0.0,2017.0,4.0,RP,61095.0,2019-11-26 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6432.0,1020.0,,RP,"8794 17TH AVENUE, P9",P9,11214.0,0.0,1.0,1.0,0.0,0.0,2017.0,4.0,RP,61095.0,2019-11-26 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6434.0,1012.0,,RP,"8803 BAY 16TH STREET, P6",P6,11214.0,0.0,1.0,1.0,0.0,0.0,2007.0,4.0,RP,640000.0,2019-10-21 00:00:00
3.0,bath beach,44 CONDO PARKING,4,6446.0,1310.0,,RP,"206 BAY 29TH STREET, P4",P4,11214.0,0.0,1.0,1.0,0.0,0.0,2018.0,4.0,RP,687319.0,2019-03-01 00:00:00
3.0,bath beach,46 CONDO STORE BUILDINGS,4,6377.0,1126.0,,RK,"8616 21ST AVENUE, 1A",1A,11214.0,0.0,1.0,1.0,0.0,0.0,2015.0,4.0,RK,2585928.0,2019-06-25 00:00:00
3.0,bath beach,46 CONDO STORE BUILDINGS,4,6377.0,1127.0,,RK,"8616 21ST AVENUE, 1B",1B,11214.0,0.0,1.0,1.0,0.0,0.0,2015.0,4.0,RK,2585928.0,2019-06-25 00:00:00
3.0,bath beach,46 CONDO STORE BUILDINGS,4,6377.0,1132.0,,RK,"8616 21ST AVENUE, 2D",2D,11214.0,0.0,1.0,1.0,0.0,0.0,2015.0,4.0,RK,1800000.0,2019-09-25 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5828.0,43.0,,A9,561 66TH STREET,,11220.0,1.0,0.0,1.0,3052.0,1260.0,1899.0,1.0,A9,780000.0,2019-01-17 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5851.0,57.0,,A5,459 SENATOR ST,,11220.0,1.0,0.0,1.0,1660.0,1312.0,1915.0,1.0,A5,600000.0,2019-12-30 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5856.0,68.0,,A5,551 SENATOR STREET,,11220.0,1.0,0.0,1.0,2000.0,1458.0,1920.0,1.0,A5,885000.0,2019-07-01 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5858.0,12.0,,A5,718 67TH STREET,,11220.0,1.0,0.0,1.0,1080.0,1548.0,1930.0,1.0,A5,10.0,2019-09-08 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5860.0,127.0,,A5,6833 BLISS TERRACE,,11220.0,1.0,0.0,1.0,1755.0,1254.0,1925.0,1.0,A5,1125000.0,2019-09-04 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5860.0,210.0,,A5,6821 BLISS TERRACE,,11220.0,1.0,0.0,1.0,1755.0,1254.0,1925.0,1.0,A5,1080000.0,2019-07-11 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5865.0,14.0,,A5,518 68TH STREET,,11220.0,1.0,0.0,1.0,1700.0,1476.0,1905.0,1.0,A5,955000.0,2019-06-03 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5871.0,89.0,,A5,28 BAY RIDGE PLACE,,11209.0,1.0,0.0,1.0,1600.0,2112.0,1920.0,1.0,A5,1100000.0,2019-08-21 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5874.0,24.0,,A9,536 BAY RIDGE AVENUE,,11220.0,1.0,0.0,1.0,1947.0,1216.0,1920.0,1.0,A9,716000.0,2019-11-26 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5874.0,47.0,,A5,6910 6 AVENUE,,11209.0,1.0,0.0,1.0,1158.0,1088.0,1920.0,1.0,A5,803000.0,2019-11-25 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5882.0,33.0,,A5,7004 LOUISE TERRACE,,11209.0,1.0,0.0,1.0,1095.0,1224.0,1925.0,1.0,A5,996000.0,2019-08-14 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5882.0,52.0,,A5,7013 LOUISE TERRACE,,11209.0,1.0,0.0,1.0,945.0,1224.0,1925.0,1.0,A5,940000.0,2019-08-12 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5884.0,61.0,,A4,75 71ST STREET,,11209.0,1.0,0.0,1.0,1765.0,1840.0,1901.0,1.0,A4,1250000.0,2019-11-20 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5891.0,93.0,,A5,7110 BENNETT COURT,,11209.0,1.0,0.0,1.0,1625.0,1312.0,1915.0,1.0,A5,815000.0,2019-09-10 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5894.0,59.0,,A5,633 71ST STREET,,11209.0,1.0,0.0,1.0,751.0,1257.0,1930.0,1.0,A5,778000.0,2019-10-24 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5901.0,154.0,,A5,873 72ND STREET,,11228.0,1.0,0.0,1.0,1342.0,1092.0,1925.0,1.0,A5,746000.0,2019-05-08 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5905.0,13.0,,A4,74 72ND STREET,,11209.0,1.0,0.0,1.0,3000.0,1960.0,1910.0,1.0,A4,1100000.0,2019-12-19 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5905.0,26.0,,A5,100 72ND STREET,,11209.0,1.0,0.0,1.0,2000.0,1880.0,1910.0,1.0,A5,1378000.0,2019-09-30 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5905.0,34.0,,A5,116 72ND STREET,,11209.0,1.0,0.0,1.0,2000.0,2350.0,1910.0,1.0,A5,1220000.0,2019-03-05 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5916.0,21.0,,A5,156 73RD STREET,,11209.0,1.0,0.0,1.0,1950.0,1216.0,1925.0,1.0,A5,990000.0,2019-07-26 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5916.0,22.0,,A5,158 73RD STREET,,11209.0,1.0,0.0,1.0,1967.0,1264.0,1925.0,1.0,A5,955000.0,2019-05-15 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5916.0,38.0,,A1,7302 RIDGE BLVD.,,11209.0,1.0,0.0,1.0,2500.0,1890.0,1925.0,1.0,A1,1300000.0,2019-04-10 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5921.0,115.0,,A5,616 73RD STREET,,11209.0,1.0,0.0,1.0,1317.0,938.0,1930.0,1.0,A5,790000.0,2019-09-30 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5926.0,4.0,,A1,7415 NARROWS AVENUE,,11209.0,1.0,0.0,1.0,2000.0,1440.0,1940.0,1.0,A1,488000.0,2019-09-27 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5928.0,49.0,,A1,269 BAY RIDGE PARKWAY,,11209.0,1.0,0.0,1.0,3760.0,2464.0,1930.0,1.0,A1,670000.0,2019-01-29 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5930.0,29.0,,A4,464 74TH STREET,,11209.0,1.0,0.0,1.0,1933.0,1760.0,1899.0,1.0,A4,1400000.0,2019-01-11 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5930.0,59.0,,A9,471 BAY RIDGE PARKWAY,,11209.0,1.0,0.0,1.0,2018.0,2096.0,1899.0,1.0,A9,1137000.0,2019-09-09 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5936.0,9.0,,A5,7539 SHORE ROAD,,11209.0,1.0,0.0,1.0,6461.0,1794.0,1940.0,1.0,A5,1600000.0,2019-08-01 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5936.0,10.0,,A1,7535 SHORE ROAD,,11209.0,1.0,0.0,1.0,6084.0,2534.0,1940.0,1.0,A1,1125000.0,2019-08-01 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5936.0,31.0,,A1,16 BAY RIDGE PARKWAY,,11209.0,1.0,0.0,1.0,2880.0,2210.0,1925.0,1.0,A1,1300000.0,2019-04-01 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5936.0,48.0,,A1,7610 NARROWS AVENUE,,11209.0,1.0,0.0,1.0,3018.0,1560.0,1925.0,1.0,A1,1150000.0,2019-01-22 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5938.0,2.0,,A9,7519 COLONIAL ROAD,,11209.0,1.0,0.0,1.0,2000.0,1184.0,1925.0,1.0,A9,1105000.0,2019-07-17 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5941.0,23.0,,S1,440 BAY RIDGE PARKWAY,,11209.0,1.0,1.0,2.0,2000.0,3090.0,1910.0,1.0,S1,1500000.0,2019-03-29 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5941.0,71.0,,A5,427 76TH STREET,,11209.0,1.0,0.0,1.0,1800.0,1744.0,1925.0,1.0,A5,1350000.0,2019-08-19 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5942.0,73.0,,A1,537 76TH STREET,,11209.0,1.0,0.0,1.0,3000.0,1716.0,1920.0,1.0,A1,1090000.0,2019-06-27 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5943.0,66.0,,A4,643 76TH STREET,,11209.0,1.0,0.0,1.0,2000.0,2172.0,1901.0,1.0,A4,1150000.0,2019-03-05 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5949.0,7.0,,S1,7609 RIDGE BOULEVARD,,11209.0,1.0,1.0,2.0,4250.0,3406.0,1920.0,1.0,S1,1700000.0,2019-10-15 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5952.0,28.0,,A4,550 76TH STREET,,11209.0,1.0,0.0,1.0,2000.0,1680.0,1910.0,1.0,A4,1300000.0,2019-07-18 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5952.0,41.0,,A5,7622 6 AVENUE,,11209.0,1.0,0.0,1.0,2112.0,1701.0,1925.0,1.0,A5,950000.0,2019-11-07 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5952.0,57.0,,A5,553 77TH STREET,,11209.0,1.0,0.0,1.0,1842.0,1464.0,1920.0,1.0,A5,775000.0,2019-12-05 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5952.0,66.0,,A5,529 77TH STREET,,11209.0,1.0,0.0,1.0,1950.0,1596.0,1920.0,1.0,A5,850000.0,2019-08-15 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5952.0,67.0,,A5,525 77TH STREET,,11209.0,1.0,0.0,1.0,1950.0,1596.0,1920.0,1.0,A5,1100000.0,2019-01-30 00:00:00
3.0,bay ridge,01 ONE FAMILY DWELLINGS,1,5953.0,83.0,,A5,625 77TH STREET,,11209.0,1.0,0.0,1.0,2100.0,1666.0,1920.0,1.0,A5,998000.0,2019-08-21 00:00:00
