,id,neighbourhood_group,host_name,host_id,minimum_price,z_value_prices,z_interpretation
45963,35007081,Brooklyn,Elnadiv,3005203,590,-0.058828080646777844,Average price
45964,35007111,Brooklyn,Grace,48771484,70,-0.10287928836387591,Lower price average
45965,35007140,Brooklyn,Elnadiv,3005203,590,-0.058828080646777844,Average price
45966,35007203,Brooklyn,Elnadiv,3005203,990,-0.024942536249010105,Average price
45968,35007394,Brooklyn,Sal,259669775,258,-0.08695308249692507,Average price
45969,35008478,Manhattan,Jennifer,263744711,1200,-0.007152625440182041,Average price
45970,35008548,Manhattan,Vanessa,206451695,362,-0.07814284095350546,Average price
45971,35008790,Manhattan,Marcela,263744321,1284,-3.666111665081484e-05,Average price
45972,35009512,Brooklyn,Sophie,31607477,246,-0.0879696488288581,Average price
45973,35009677,Queens,Vivi,192895513,264,-0.08644479933095855,Average price
45974,35009785,Brooklyn,Cebile,197368927,40,-0.1054207041937085,Lower price average
45975,35010022,Brooklyn,Bella,263760960,89,-0.10126972500498195,Lower price average
45976,35010066,Bronx,Jasmine And Isaac,263760411,84,-0.10169329430995404,Lower price average
45977,35010433,Queens,Yongqiu,263740985,80,-0.10203214975393173,Lower price average
45978,35010481,Brooklyn,Jen,2449047,300,-0.08339510033515946,Average price
45979,35010988,Manhattan,Abbott,80593865,222,-0.09000278149272417,Average price
45980,35011803,Brooklyn,Mia,228473476,450,-0.07068802118599656,Average price
45981,35012326,Manhattan,Chuck,263777041,109,-0.09957544778509356,Average price
45982,35012500,Queens,Willie,137890627,136,-0.09728817353824423,Average price
45983,35013529,Brooklyn,Jojo,236853675,38,-0.10559013191569733,Lower price average
45984,35013796,Manhattan,Shai,1786901,276,-0.08542823299902552,Average price
45985,35021821,Manhattan,Manuel,180384868,720,-0.04781527871750333,Average price
45986,35023304,Queens,Diana,263843788,290,-0.08424223894510366,Average price
45987,35023313,Queens,Joe,263843486,240,-0.08847793199482462,Average price
45988,35023464,Manhattan,Aaron Paul,146005201,19500,1.543111030757692,The price is not average
45989,35025129,Brooklyn,Kristian & Di,312722,7250,0.505366233576055,Higher price average
45990,35025851,Manhattan,Jay,226119185,1797,0.04342154957348632,Average price
45991,35025881,Manhattan,Randy & Judy,17984804,1400,0.00979014675870183,Average price
45992,35025921,Manhattan,Laura,116305897,4500,0.2724031158414018,Higher price average
45993,35026069,Manhattan,Brian,121909760,200,-0.0918664864346014,Average price
45994,35026159,Manhattan,Jason,263853262,1320,0.003013037879148282,Average price
45995,35026161,Manhattan,Laura,116305897,4500,0.2724031158414018,Higher price average
45996,35026452,Manhattan,Nadia,78290016,358,-0.07848169639748313,Average price
45997,35026962,Manhattan,Anna,98673234,370,-0.0774651300655501,Average price
45998,35028223,Manhattan,Daniel,263641050,800,-0.041038169837949785,Average price
45999,35028448,Manhattan,Pantelis,20352964,750,-0.04527386288767075,Average price
46000,35028480,Manhattan,Abigael,156295223,19500,1.543111030757692,The price is not average
46001,35029487,Manhattan,Kyeng Tae,76971491,180,-0.09356076365448979,Average price
46002,35029537,Manhattan,Ahmet,263880607,75,-0.10245571905890381,Lower price average
46003,35029551,Manhattan,Ella,29001886,4200,0.246988957543076,Higher price average
46004,35029677,Manhattan,Ash,61396454,9000,0.653615490316289,Higher price average
46005,35029871,Brooklyn,Zach,263883589,6600,0.45030222392968244,Higher price average
46006,35030427,Manhattan,Werner,76981930,180,-0.09356076365448979,Average price
46007,35030460,Brooklyn,Ayla Silvia,10975951,120,-0.09864359531415494,Average price
46008,35030571,Queens,Hannah,49292377,75,-0.10245571905890381,Lower price average
46009,35030589,Manhattan,Alex,216939636,155,-0.09567861017935027,Average price
46010,35030835,Manhattan,Doil,65801035,180,-0.09356076365448979,Average price
46011,35031082,Manhattan,Olivia,150319226,180,-0.09356076365448979,Average price
46012,35031409,Manhattan,Ara,123936733,180,-0.09356076365448979,Average price
46013,35031778,Manhattan,Anslo,263886728,1600,0.026732918957585703,Average price
46014,35031939,Manhattan,Moises,263896559,60,-0.1037264269738201,Lower price average
46015,35032636,Manhattan,Maria,263901573,135,-0.09737288739923866,Average price
46016,35032803,Manhattan,Ahmet,263880607,79,-0.10211686361492614,Lower price average
46017,35033070,Brooklyn,Kristen,1274264,700,-0.04950955593739172,Average price
46018,35033521,Manhattan,Ahmet,263880607,77,-0.10228629133691498,Lower price average
46019,35033674,Bronx,Michelle,18506733,118,-0.09881302303614378,Average price
46020,35033921,Manhattan,Ahmet,263880607,77,-0.10228629133691498,Lower price average
46021,35034032,Manhattan,Sonder (NYC),219517861,3973,0.2277589110973428,Higher price average
46022,35034410,Manhattan,Ted,144582127,300,-0.08339510033515946,Average price
46023,35034543,Manhattan,Ahmet,263880607,69,-0.10296400222487033,Lower price average
46024,35034773,Manhattan,Ahmet,263880607,120,-0.09864359531415494,Average price
46025,35035202,Bronx,Jorge,256683560,69,-0.10296400222487033,Lower price average
46026,35035291,Manhattan,Ahmet,263880607,120,-0.09864359531415494,Average price
46027,35035847,Manhattan,Zack,42174219,360,-0.0783122686754943,Average price
46028,35036056,Manhattan,Moises,263896559,60,-0.1037264269738201,Lower price average
46029,35036124,Brooklyn,Peter,220152135,400,-0.07492371423571753,Average price
46030,35037136,Brooklyn,Madea And Julian,120111937,16470,1.2864280319446015,Higher price average
46031,35037457,Brooklyn,Charlotte,36712060,100,-0.10033787253404333,Lower price average
46032,35037586,Manhattan,Anne-Marie,72686340,544,-0.06272491825252113,Average price
46033,35037973,Manhattan,Kobi,50400614,195,-0.0922900557395735,Average price
46034,35037976,Manhattan,Maria,263901573,125,-0.09822002600918285,Average price
46035,35038031,Queens,Jean,71082276,885,-0.03383749165342414,Average price
46036,35038048,Manhattan,Lidia,263901827,1155,-0.010964749184930912,Average price
46037,35038124,Manhattan,Jeremy,99246264,958,-0.027653379800831525,Average price
46038,35038269,Manhattan,Maria,263901573,99,-0.10042258639503775,Lower price average
46039,35038426,Manhattan,Studioplus,211549023,520,-0.0647580509163872,Average price
46040,35038658,Queens,Alin,263945896,90,-0.10118501114398752,Lower price average
46041,35039302,Manhattan,Paul,76168072,470,-0.06899374396610818,Average price
46042,35039831,Queens,Raul,263955551,174,-0.0940690468204563,Average price
46043,35039936,Brooklyn,Sara,263957584,1782,0.042150841658570026,Average price
46044,35040055,Manhattan,Alex,258639206,275,-0.08551294686001995,Average price
46045,35040098,Manhattan,Saud,62560525,402,-0.07475428651372869,Average price
46046,35040805,Manhattan,Regina,57291971,398,-0.07509314195770636,Average price
46047,35040813,Queens,Avelino,263494912,59,-0.10381114083481452,Lower price average
46048,35041121,Brooklyn,Sara,263957584,5940,0.3943910756733657,Higher price average
46049,35042058,Manhattan,Rivka,19342,77,-0.10228629133691498,Lower price average
46050,35042440,Staten Island,Yuriy,218955580,80,-0.10203214975393173,Lower price average
46051,35042474,Queens,Nan,263742622,50,-0.1045735655837643,Lower price average
46052,35043094,Queens,Joyann,263984220,450,-0.07068802118599656,Average price
46053,35044394,Brooklyn,Morales,263994272,140,-0.09694931809426656,Average price
46054,35044981,Manhattan,Juan,263999712,181,-0.09347604979349536,Average price
46055,35050872,Manhattan,Mats,260154981,1185,-0.00842333335509833,Average price
46056,35054863,Brooklyn,Tj,229386490,90,-0.10118501114398752,Lower price average
46057,35055076,Queens,Aisling,256290334,65,-0.103302857668848,Lower price average
46058,35055437,Manhattan,Moises,263896559,57,-0.10398056855680336,Lower price average
46059,35056385,Brooklyn,Dina,85946234,65,-0.103302857668848,Lower price average
46060,35056734,Manhattan,Ale,178164173,400,-0.07492371423571753,Average price
46061,35057815,Queens,Az,215385823,650,-0.053745248987112686,Average price
46062,35058541,Bronx,Cecilia,264088176,198,-0.09203591415659024,Average price
46063,35059067,Queens,Ajmol,264092618,90,-0.10118501114398752,Lower price average
46064,35059177,Manhattan,Hannah,10689761,18000,1.4160402392660631,Higher price average
46065,35059538,Queens,Ajmol,264092618,70,-0.10287928836387591,Lower price average
46066,35059681,Queens,Ajmol,264092618,60,-0.1037264269738201,Lower price average
46067,35059840,Brooklyn,Damiso,263969450,200,-0.0918664864346014,Average price
46068,35060103,Brooklyn,Gabby,132709847,89,-0.10126972500498195,Lower price average
46069,35060288,Manhattan,Roza,264101088,1275,-0.0007990858656005891,Average price
46070,35060675,Brooklyn,Benoit,14703729,1050,-0.019859704589344943,Average price
46071,35060992,Brooklyn,Tome,945144,880,-0.03426106095839623,Average price
46072,35061907,Brooklyn,Rob,264113441,2015,0.06188917127026974,Average price
46073,35062211,Bronx,Chandraki,30267389,320,-0.08170082311527108,Average price
46074,35062294,Manhattan,Phyllis,263711950,540,-0.06306377369649882,Average price
46075,35062731,Manhattan,Jose,180141907,1196,-0.0074914808841597185,Average price
46076,35062818,Manhattan,Moni,16259898,1750,0.03943999810674861,Average price
46077,35063045,Manhattan,Sonny,61990664,950,-0.028331090688786878,Average price
46078,35063377,Brooklyn,Antje,10400953,500,-0.06645232813627559,Average price
46079,35064014,Brooklyn,Nathaniel,264128458,50,-0.1045735655837643,Lower price average
46080,35064019,Manhattan,SamariSankofa,212263525,150,-0.09610217948432237,Average price
46081,35064196,Manhattan,Riki,228715959,160,-0.09525504087437817,Average price
46082,35064738,Manhattan,Mohamed,35276933,5600,0.3655883629352631,Higher price average
46083,35064797,Manhattan,Simon,10445838,450,-0.07068802118599656,Average price
46084,35065083,Brooklyn,Nikita,3398621,280,-0.08508937755504785,Average price
46085,35065348,Queens,Lucio,214738765,75,-0.10245571905890381,Lower price average
46086,35065615,Brooklyn,Sandra,90112329,1116,-0.014268589763713266,Average price
46087,35066003,Brooklyn,Tika,47532,676,-0.05154268860125778,Average price
46088,35066396,Queens,Juka,263694567,395,-0.07534728354068962,Average price
46089,35066800,Queens,Neal,264156969,80,-0.10203214975393173,Lower price average
46090,35067259,Brooklyn,Margo,264157833,600,-0.057980942036833655,Average price
46091,35067483,Manhattan,Daria,245013643,8550,0.6154942528688002,Higher price average
46092,35069416,Staten Island,Simranjeet,137999892,120,-0.09864359531415494,Average price
46093,35069663,Bronx,Jesus A,264182618,22,-0.10694555369160805,Lower price average
46094,35069936,Manhattan,Valeria,263896143,1170,-0.009694041270014622,Average price
46095,35070555,Manhattan,Alex,264144069,500,-0.06645232813627559,Average price
46096,35071302,Manhattan,Alex,264143491,500,-0.06645232813627559,Average price
46097,35075812,Manhattan,Nick,52319188,1000,-0.024095397639065912,Average price
46098,35076834,Brooklyn,Brad,6788279,97,-0.10059201411702659,Lower price average
46099,35079012,Brooklyn,Dom,1722490,750,-0.04527386288767075,Average price
46100,35079670,Manhattan,Nicole,9524788,250,-0.08763079338488043,Average price
46101,35080347,Manhattan,Sophie,117317499,1000,-0.024095397639065912,Average price
46102,35080969,Manhattan,Raquel,263206972,882,-0.0340916332364074,Average price
46103,35081477,Manhattan,Siobhan,196890,330,-0.08085368450532689,Average price
46104,35081665,Queens,David,263504959,50,-0.1045735655837643,Lower price average
46105,35082055,Manhattan,Stef,253308587,1180,-0.008846902660070427,Average price
46106,35082227,Brooklyn,Natasha,264267484,200,-0.0918664864346014,Average price
46107,35082332,Brooklyn,Isabelle,248056954,720,-0.04781527871750333,Average price
46108,35082713,Manhattan,Meng,10407935,89,-0.10126972500498195,Lower price average
46109,35084043,Manhattan,Vivian,191976506,597,-0.05823508361981691,Average price
46110,35084260,Manhattan,Vivian,191976506,597,-0.05823508361981691,Average price
46111,35085042,Brooklyn,Ethan,189994854,3300,0.1707464826480986,Higher price average
46112,35085643,Brooklyn,Eric,1040374,750,-0.04527386288767075,Average price
46113,35085802,Queens,Gershon,201987117,70,-0.10287928836387591,Lower price average
46114,35085826,Queens,Geralde,264149311,198,-0.09203591415659024,Average price
46115,35085934,Brooklyn,Caity,264294681,750,-0.04527386288767075,Average price
46116,35086171,Queens,Hyunsung,264296595,90,-0.10118501114398752,Lower price average
46117,35086252,Brooklyn,Anna,99642772,1050,-0.019859704589344943,Average price
46118,35088621,Manhattan,Monisha,218259081,50,-0.1045735655837643,Lower price average
46119,35088935,Manhattan,John,37037135,300,-0.08339510033515946,Average price
46120,35089556,Brooklyn,Rufina,221275418,110,-0.09949073392409914,Average price
46121,35090082,Brooklyn,William,12313907,600,-0.057980942036833655,Average price
46122,35090364,Brooklyn,Yong,78109201,750,-0.04527386288767075,Average price
46123,35090587,Queens,Yaren,264327510,150,-0.09610217948432237,Average price
46124,35091010,Queens,Ajmol,264092618,60,-0.1037264269738201,Lower price average
46125,35091116,Queens,Ajmol,264092618,70,-0.10287928836387591,Lower price average
46126,35092409,Bronx,Hector,232652308,68,-0.10304871608586476,Lower price average
46127,35092433,Queens,Steven,264150720,50,-0.1045735655837643,Lower price average
46128,35092820,Manhattan,Neal,263753140,350,-0.0791594072854385,Average price
46129,35093378,Manhattan,Sean,68561893,675,-0.051627402462252205,Average price
46130,35093823,Brooklyn,Steve & Stephanie,264360482,390,-0.07577085284566172,Average price
46131,35096173,Manhattan,Gabriel&Anais,264109370,453,-0.0704338796030133,Average price
46132,35096397,Brooklyn,Hank,257623201,75,-0.10245571905890381,Lower price average
46133,35096744,Brooklyn,Jess,252641757,65,-0.103302857668848,Lower price average
46134,35096805,Brooklyn,Stéphen,5273020,300,-0.08339510033515946,Average price
46135,35097415,Queens,Paul,2883347,300,-0.08339510033515946,Average price
46136,35097684,Manhattan,Alessandra,12259864,204,-0.09152763099062372,Average price
46137,35098251,Manhattan,Sam,28464830,1950,0.056382770305632476,Average price
46138,35100775,Manhattan,Sindre,260157173,1275,-0.0007990858656005891,Average price
46139,35108156,Manhattan,Ethan,180960990,890,-0.033413922348452044,Average price
46141,35112957,Manhattan,Louis,264447713,675,-0.051627402462252205,Average price
46142,35114189,Manhattan,Justyna,1788010,6600,0.45030222392968244,Higher price average
46143,35114837,Manhattan,Rachel,224489730,4620,0.28256877916073214,Higher price average
46144,35115408,Brooklyn,Ian,32207206,196,-0.09220534187857908,Average price
46145,35115612,Manhattan,Jordania,264495166,210,-0.0910193478246572,Average price
46146,35115893,Manhattan,Petra,2429094,420,-0.07322943701582914,Average price
46147,35117050,Queens,Samantha,84260385,70,-0.10287928836387591,Lower price average
46148,35117522,Brooklyn,Matías,79723533,156,-0.09559389631835585,Average price
46149,35117804,Manhattan,Sebastian,260383802,885,-0.03383749165342414,Average price
46150,35118554,Manhattan,Sandra,264516826,1017,-0.022655262002160784,Average price
46151,35119736,Manhattan,Andy,16424639,348,-0.07932883500742734,Average price
46152,35119931,Queens,Mejbah,120169401,100,-0.10033787253404333,Lower price average
46153,35120093,Brooklyn,Ekin,31121418,1120,-0.01392973431973559,Average price
46154,35120222,Queens,Brahmadutta,264527995,750,-0.04527386288767075,Average price
46155,35120985,Manhattan,Beau,20539689,650,-0.053745248987112686,Average price
